"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","SESSION_ID","STUDY_ID","preview","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_rt","CS_trial1","CS_trial2","CS_trial3","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","conf2","previous_experience","responses","stimulus","button_pressed","key_press","response","cog_practice","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","cog_load_response0","reason","cog_load_response5","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
270,"control","65416.09999990463","debriefing_form.html","external-html",26,348614,"0.0-7.0","5be0d0888fc4d600011b8add","618c3ff50e8d21ea954f4eef","618c128dfba7721f72bf2b08",NA,"mdsm4s08pdz2rz0","49",0,3386.70000004768,1,22639.8000000715,8,39554.2999999523,"Incest","control","1","5694.299999952316",1,0,0,7,0,0,1,0,0,1,1,0,1,1,17554.2000000477,1,0,0,"1","4674.600000023842",1,0,0,7,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
892,"control","3775","debriefing_form.html","external-html",26,199514,"0.0-7.0","5be1f39721589c0001024866","618cb5cc1ce4b76e8a8d082d","618c128dfba7721f72bf2b15",NA,"c14gl90cgw4l98a","68",1,2013,1,12860,8,23231,"Trolley","control","3","8533",1,0,0,6,0,0,1,0,0,1,0,1,1,1,11029,1,0,0,"3","6120",1,0,0,6,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
56,"cog_load","6024","""","survey-text",53,492148,"0.0-6.0","5be1fe1eca095c0001ba077a","618c2bbbae3541e526c9c8c0","618c128dfba7721f72bf2b11",NA,"doemucyqhh0kh3q","49",0,2596,4,29107,8,57415,"Incest","cog_load","1","10648",1,0,0,7,0,0,0,0,0,0,0,1,0,2,15413.9999999999,1,0,0,"1","11729",1,0,0,7,"No","{""Q0"":""no""}","""","""","""","""",2,1,0,0,"1","4","4","1",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
219,"cog_load","7826.999999999971","debriefing_form.html","external-html",54,260855,"0.0-7.0","5be2a7a291deed00015ad073","618c3c6e0a83f8e4aa3d4aa4","618c128dfba7721f72bf2b0e",NA,"zd5pa6ogcpquz89","26",0,1373,1,11283,8,18699,"Jennifer","cog_load","1","5796.999999999985",1,0,0,1,1,0,0,0,0,0,1,0,0,2,7663,1,0,0,"1","3131.999999999971",1,0,0,1,"No","""","""","""","""","""",2,1,0,0,"0","0","Cannibalism is illegal","0",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
927,"cog_load","6864.4000000059605","""","survey-text",53,319943,"0.0-6.0","5be6ef463b047e0001a38a8a","618cc09c5b7b18f2845b701f","618c128dfba7721f72bf2b15",NA,"vppaukct9run0lf","69",1,2065.29999999702,4,14288.6999999955,8,28992.299999997,"Trolley","cog_load","1","6306.29999999702",1,0,0,7,1,0,0,0,0,0,1,0,0,2,7188.59999999404,1,0,0,"1","6049.30000000447",1,0,0,7,"No","{""Q0"":""no""}","""","""","""","""",1,1,0,0,"0","1","Morally and ethically unacceptable and unjustifiable.","0",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
41,"cog_load","6483","""","survey-text",52,485613,"0.0-6.0","5beab62b2bb2960001c9b288","618c287367217c4f9d57e27c","618c128dfba7721f72bf2b04",NA,"e5p6z2m6edvm89g","56",1,2252,1,24236,8,38118,"Trolley","cog_load","3","8195",1,0,0,2,1,1,2,0,1,1,0,1,1,0,12123,1,0,0,"3","6401",1,0,0,2,"No, but I have encountered similar scenarios.","{""Q0"":""No""}","""","""","""","""",1,1,0,0,"1","3",NA,"1",1,1,1,1,"wrong","wrong","There is nothing wrong.","wrong","not wrong","not wrong","not wrong","not wrong","wrong",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","2","no reason","no reason","unstated","unstated","2","no reason","no reason",FALSE
1019,NA,"4730.700000047684","""","survey-text",2,34624,"0.0-2.0-0.0","5bf4106277a87100019eb4ce","618d9896825965efd4da0e9e","618d7b245d63c4043bcefa05",NA,"yhn9e1ye634yz23","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""age_q"":""32""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
563,"control","2336.800000011921","debriefing_form.html","external-html",27,182963,"0.0-7.0","5bf49e6c51d2d40001920719","618c53f34c6329bca4a816ee","618c128dfba7721f72bf2b1c",NA,"blpxo7x9e3l1dov","24",1,1286.59999996424,1,13979.6000000238,8,23883.3000000119,"Jennifer","control","1","4922.899999976158",1,0,0,7,0,0,0,0,0,0,0,0,0,2,7197.69999998808,1,0,0,"1","4358.199999988079",1,0,0,7,"no","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"Eating human flesh is wrong full stop",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
174,"cog_load","2887","""","survey-text",52,306895,"0.0-6.0","5bf728483db90d0001f48ff7","618c39bb3f261d80084d0044","618c128dfba7721f72bf2b0e",NA,"cft74myg6nlgm0e","23",0,1425,1,16363,8,48237,"Jennifer","cog_load","1","10670",1,0,0,6,0,1,1,0,1,1,0,1,1,1,10885,1,0,0,"1","10590",1,0,0,6,"No","{""Q0"":""no""}","""","""","""","""",2,1,0,0,"4","0",NA,"0",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
715,"control","34427","debriefing_form.html","external-html",27,394201,"0.0-7.0","5bfb005a8386580001ed47a5","618c67d04fa96dea64bdfe15","618c128dfba7721f72bf2b1b",NA,"h1uz5wtftu5rqnd","62",0,2624.19999998808,1,23112.2999999523,8,44057.0999999642,"Jennifer","control","1","10843.300000011921",1,0,0,7,0,0,0,0,0,0,0,0,0,2,8827.40000003576,1,0,0,"1","7280.100000023842",1,0,0,7,"no","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"because this is about morals. Jennifer is a vegan. the person who donated their body to science - not to be  cooked. We dont eat human flesh",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
521,"cog_load","28542.99999999994","""","survey-text",53,402868,"0.0-6.0","5c06665755614800012bd1d9","618c50bd1d24089ddabdcde7","618c128dfba7721f72bf2b11",NA,"mb7gkz4xo5y4nll","53",0,2404,1,21964,8,33973,"Trolley","cog_load","2","18252.99999999997",1,0,0,2,0,0,0,0,0,0,1,0,0,2,10881,1,0,0,"2","15320",1,0,0,2,"Yes but with a train and people on the track","{""Q0"":""I could not live with myself if I willingly killed a person""}","""","""","""","""",1,1,0,0,"0","0","I could not be the reason a person dies","0",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
592,"cog_load","8155","""","survey-text",59,434997,"0.0-6.0","5c116a5669555600014a6618","618c560991cd12ed08fbabf1","618c128dfba7721f72bf2b15",NA,"tg5jcnfvaxe9z5y","69",1,2222,1,15836,8,31683,"Trolley","cog_load","2","15383",1,0,0,6,0,0,0,1,0,0,0,0,0,1,5956,1,0,0,"1","7547",1,0,0,6,"something similar a year or so back","{""Q0"":""}","""","""","""","""",1,0,2,0,"1","2",NA,"1",2,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
866,"cog_load","29540","""","survey-text",60,422638,"0.0-6.0","5c12d53683c3cb0001172e89","618caad65fc0d2d64de6dd73","618c128dfba7721f72bf2b15",NA,"wz0ko0o5j5o87ks","65",1,2358.99999999999,1,23804,8,32821,"Heinz","cog_load","5","10827",0,2,0,6,0,1,0,0,0,0,0,0,0,2,8479,1,0,0,"6","7164",1,0,0,7,"no!","{""Q0"":""I thought I was a good mule-tasker!  Next time I will answer more quickly!""}","""","""","""","""",2,1,0,0,"1","2","the law is the law","0",1,2,1,1,"right","right","It's wrong and I can provide a valid reason.","not wrong","not wrong","wrong","wrong","wrong","not wrong",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
672,"control","9398.70000000298","debriefing_form.html","external-html",27,263090,"0.0-7.0","5c1450dd05058a0001d1a050","618c6000a3264cf1b3332f65","618c128dfba7721f72bf2b1b",NA,"1ldg94utla4b914","74",0,2357.10000000149,1,8233.39999999851,8,16122.6000000015,"Trolley","control","3","22036",1,0,0,4,0,0,0,1,1,0,0,0,0,2,6609.10000000149,1,0,0,"3","8666.80000000447",1,0,0,4,"I have encountered a similar scenario before","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"Because he deliberately took the life of another",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","wrong","wrong","wrong",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
286,"cog_load","11769","""","survey-text",59,375979,"0.0-6.0","5c1777c36e26a30001daa697","618c418406383c2dbacb46e3","618c128dfba7721f72bf2b28",NA,"ptw28a2lzuxkskn","46",1,5822,1,20877,8,33862,"Jennifer","cog_load","2","17602",1,0,0,7,0,0,0,0,0,0,0,0,0,1,1700,0,2,0,"2","5830",1,0,0,7,"No","{""Q0"":""i didn’t see any numbers scrolling""}","""","""","""","""",2,1,0,0,"0","0",NA,"0",1,1,2,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
908,"control","2968.2999999523163","debriefing_form.html","external-html",27,320435,"0.0-7.0","5c253dc4191c0c0001e7e063","618cba489fb2a1a9e206364e","618c128dfba7721f72bf2b15",NA,"3sv0pt2f2q561oc","60",1,1650.60000002384,1,21940.5,8,46734.6999999881,"Heinz","control","1","10742.199999988079",1,0,0,7,0,1,0,0,1,0,0,1,0,2,18581.5,1,0,0,"1","8762.399999976158",1,0,0,7,"no","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"He does not need to charge as much to still make a livind",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","not wrong","wrong","wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
1046,"control","4994","""","survey-text",25,135558,"0.0-5.0","5c27fdce47ec3c00012d6523","618d9c8ba7207a57fdeceea4","618d7b245d63c4043bcefa05",NA,"47jstplgf6v38mq","35",0,1400,1,11625,8,13943,"Jennifer","control","1","3134",1,0,0,7,0,0,0,0,0,0,0,0,0,2,3987.00000000001,1,0,0,"1","3098",1,0,0,7,"No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,NA,NA,NA,"The body was for medical use only and was donated for this reason. It was not donated to be used as a meal by anyone",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
836,"control","58111","debriefing_form.html","external-html",27,552180,"0.0-7.0","5c28b31a0091e40001ca5030","618ca0b90080b64148d8d59b","618c128dfba7721f72bf2b1b",NA,"fac0p5hfg2x0kww","67",0,2441,4,29378,8,42443,"Heinz","control","5","26253",1,0,0,6,0,0,0,0,0,0,0,0,0,2,12535,1,0,0,"3","16290",1,0,0,6,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"The druggist needs to make a living but he is being greedy overcharging. He is doing this because he had no competition or any legislation to stop him overcharging.",NA,NA,1,1,1,"right","wrong","It's wrong and I can provide a valid reason.","not wrong","wrong","wrong","wrong","wrong","wrong",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
114,"control","8097.299999952316","debriefing_form.html","external-html",27,220534,"0.0-7.0","5c2be136b35607000183a0b0","618c33eec1c68ce932a41210","618c128dfba7721f72bf2b0a",NA,"an7b436acft2afk","26",0,1013.79999995232,1,12127.0999999046,8,19931.0999999046,"Jennifer","control","1","3122.100000143051",1,0,0,6,1,0,0,0,0,0,1,0,0,2,10801.3999998569,1,0,0,"2","5028.900000095367",1,0,0,6,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"The body has been donated for research purposes, she is breaching the agreement by cutting a piece and taking it home to cook",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
340,"control","132209","debriefing_form.html","external-html",27,419912,"0.0-7.0","5c2d0ce469ceff000114152d","618c4471a32c3cfcabbf6934","618c128dfba7721f72bf2b33",NA,"daeyl507wyz0cxw","43",0,1530,1,18512,8,24297,"Heinz","control","2","7936",1,0,0,5,0,1,0,0,0,0,0,0,0,2,6371,1,0,0,"3","5719",1,0,0,4,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"The profit that the druggist was making seems unfair compared to the cost price of the drugs",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
529,"cog_load","2965.89999999851","debriefing_form.html","external-html",53,202344,"0.0-7.0","5c2db8770091e40001cb73ae","618c51add1198b59af7689b3","618c128dfba7721f72bf2b1b",NA,"c3srlrc3zpomzd7","62",0,1371.80000000075,4,10390.3999999985,8,13678.8000000007,"Incest","cog_load","2","4671.300000000745",1,0,0,6,0,0,1,0,0,1,0,0,1,1,4673.80000000075,1,0,0,"2","6487.300000000745",1,0,0,6,"no","""","""","""","""","""",0,1,0,0,"1","2",NA,"1",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
32,"cog_load","3986","""","survey-text",53,297244,"0.0-6.0","5c314c1e8a20f50001ea91a6","618c26b6bca0c0b5f02e4654","618c128dfba7721f72bf2b34",NA,"wqhyz4sacls2m8d","31",2,1755,1,14689,8,21578,"Heinz","cog_load","1","19889",1,0,0,7,1,0,0,0,0,0,0,1,0,2,10556,1,0,0,"1","7530",1,0,0,7,"No","{""Q0"":""}","""","""","""","""",1,1,0,0,"1","2","He was being competely extortionate and profiting off of other peoples' suffering for his own gain","1",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
537,"cog_load","6039","""","survey-text",60,354130,"0.0-6.0","5c316c5870d93a000123054a","618c5236529f232135a2d993","618c128dfba7721f72bf2b11",NA,"pqacs7h6jk6u3lb","52",0,2143.90000000037,1,12047.8000000007,8,20547.1000000015,"Jennifer","cog_load","1","5700.39999999851",0,2,0,7,0,1,2,0,1,2,0,0,0,2,9370.20000000298,1,0,0,"1","5453.89999999851",1,0,0,7,"No","{""Q0"":""No""}","""","""","""","""",2,1,0,0,"1","3","3","1",1,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,TRUE,2,"unstated","2","2","reason","reason","unstated","2","2","reason",FALSE
185,"control","3673","debriefing_form.html","external-html",27,194731,"0.0-7.0","5c31cf52947dfa0001eed437","618c3a344c1cb809055ad001","618c128dfba7721f72bf2b0e",NA,"vkq1cwtztgsmq0x","27",0,1616,1,1853,8,16834,"Jennifer","control","1","7368",1,0,0,7,0,1,0,0,1,0,0,0,0,2,8926,1,0,0,"1","6192.999999999971",1,0,0,7,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"It’s wrong to eat another humans dead body",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
112,"control","13358","debriefing_form.html","external-html",27,246535,"0.0-7.0","5c3207e6a4d37600010239cb","618c33cb85afd755a8842352","618c128dfba7721f72bf2b34",NA,"068sj9lmbxh49ny","32",0,1805,1,32305,8,50477,"Incest","control","1","4172",1,0,0,7,1,0,0,0,0,0,1,0,0,2,7194,1,0,0,"1","10703",1,0,0,7,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"It’s incest!",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
354,"control","28865","debriefing_form.html","external-html",27,265951,"0.0-7.0","5c352f5629a7ee0001c19558","618c454992db760d2b1cba36","618c128dfba7721f72bf2b1c",NA,"p2xeq7m2ojkmp3d","25",1,1584.00000000001,1,12408,8,33304,"Incest","control","1","3292",1,0,0,7,0,0,0,0,0,0,0,0,0,2,5548,1,0,0,"1","4782",1,0,0,7,"No.","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"I don’t think it’s as simple as looking at the repercussions (or lack thereof) - the wider context (shared childhood, familial bond, societal issues) should be taken into account.",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
535,"control","4608.5","""","survey-text",25,184220,"0.0-6.0","5c3673c3688b59000101f356","618c52309639c666fe3fbf2e","618c128dfba7721f72bf2b15",NA,"yzv0loa4ylkrhyj","61",1,1544.90000003576,1,10415.3000000119,8,31555.6999999881,"Jennifer","control","6","13188.899999976158",1,0,0,5,0,1,0,0,1,0,0,1,0,0,7073.60000002384,1,0,0,"6","5534.699999988079",1,0,0,6,"No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
1101,NA,"null","""","html-button-response",6,113769,"0.0-4.0-0.0-0.0-1.0","5c3b0e351ede2b000115e9c8","618da4437e8d46e41291003d","618d7b245d63c4043bcefa05",NA,"tmpw270b0xu5a2b","47",0,1875,4,33007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p><b>Example</b></p><br><video autoplay muted><source src='video/num_scroll_test7.mp4' type='video/mp4'></video><br><p>[Question text will go here. Click any response to continue]","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
896,"control","13168","""","survey-text",25,447891,"0.0-6.0","5c3b78f1717bc300010b0226","618cb6841ce4b76e8a8d0835","618c128dfba7721f72bf2b15",NA,"g3xa60xabpahz3e","64",1,2507,1,27808.1000000238,8,93772.6999999881,"Incest","control","1","18268.400000035763",1,0,0,7,0,0,2,0,0,2,0,0,2,1,19392.8000000119,1,0,0,"1","9481.300000011921",1,0,0,6,"no","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
1077,"cog_load","21526","debriefing_form.html","external-html",54,459603,"0.0-7.0","5c3be7b5717bc300010b1bf3","618d9fc1cf08f008004d63e1","618d7b245d63c4043bcefa05",NA,"ky0nhpt93qfodus","26",0,1950.09999990463,4,35011.2000002861,8,21710.3000001907,"Jennifer","cog_load","1","10931.200000286102",1,0,0,7,0,0,0,0,0,0,0,0,0,2,7202.69999980927,1,0,0,"1","4860",1,0,0,7,"no","""","""","""","""","""",1,1,0,0,"0","0","cannibalism is wrong, in animals that do this they're often shunned or killed by others in their pack","0",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
